"","x"
"5061",6.425375556
"5062",11.01027277
"5063",7.811159087
"5064",10.53468604
"5065",8.285851231
"5066",9.272745487
"5067",11.27455863
"5068",8.407046542
"5069",9.549256045
"5070",9.818337409
"5071",13.23760121
"5072",12.68623753
"5073",11.49360026
"5074",9.048274795
"5075",10.56833531
"5076",6.001746995
"5077",14.38678346
"5078",9.768891086
"5079",6.464831228
"5080",7.46741677
"5081",10.97169742
"5082",7.944009079
"5083",8.731626224
"5084",11.85135574
"5085",11.41659948
"5086",8.840195283
"5087",8.571898214
"5088",7.635800955
"5089",11.16601501
"5090",8.985492945
"5091",9.240483091
"5092",9.777065609
"5093",9.823273237
"5094",8.724636971
"5095",7.805600046
"5096",8.793003791
"5097",10.88117121
"5098",8.225660051
"5099",9.661609634
"5100",10.44273749
"5101",7.584296734
"5102",7.857321801
"5103",8.505654365
"5104",11.8914793
"5105",10.75039786
"5106",9.432867767
"5107",10.15676161
"5108",5.761806653
"5109",10.52257375
"5110",11.64362978
"5111",7.382090965
"5112",12.09530667
"5113",10.82528912
"5114",9.498558505
"5115",7.114932945
"5116",7.433169945
"5117",10.81240224
"5118",11.92314665
"5119",10.09958123
"5120",9.076382499
"5121",6.743810135
"5122",11.13179033
"5123",7.389130232
"5124",7.176159511
"5125",11.04396179
"5126",5.801610878
"5127",9.965971937
"5128",8.065940941
"5129",10.07570532
"5130",11.78953992
"5131",8.468863669
"5132",11.2996946
"5133",9.337383214
"5134",9.649304482
"5135",10.46136954
"5136",9.855557103
"5137",12.22575677
"5138",8.078521301
"5139",6.544516545
"5140",10.99076998
"5141",10.52807195
"5142",11.60879404
"5143",9.192204006
"5144",11.26983247
"5145",9.08269636
"5146",8.890019652
"5147",6.150500345
"5148",10.03997546
"5149",8.771725068
"5150",9.043852694
"5151",11.6238671
"5152",12.66639351
"5153",9.614148916
"5154",9.621119743
"5155",8.789795067
"5156",10.16924882
"5157",11.10878745
"5158",7.526179766
"5159",6.841436662
"5160",9.10778991
"5161",12.05105643
"5162",7.351437676
"5163",10.09806023
"5164",9.955445103
"5165",10.95897848
"5166",4.402537807
"5167",12.21258693
"5168",11.93940169
"5169",7.515243841
"5170",8.708571304
"5171",9.874065041
"5172",11.82417362
"5173",7.212560039
"5174",6.431153792
"5175",6.942319068
"5176",9.420903292
"5177",12.62191915
"5178",13.09562074
"5179",9.063459803
"5180",9.612546472
"5181",10.1005839
"5182",10.12849487
"5183",10.7563697
"5184",9.041716253
"5185",11.54911053
"5186",6.719086293
"5187",8.872677853
"5188",8.651763387
"5189",8.6975781
"5190",15.82746539
"5191",12.45183897
"5192",12.17194825
"5193",7.860358987
"5194",6.927376851
"5195",9.282986891
"5196",7.908857183
"5197",7.262519743
"5198",9.576670858
"5199",12.25228102
"5200",11.93610674
"5201",9.243351019
"5202",7.204872738
"5203",8.818677241
"5204",7.24775376
"5205",10.05029903
"5206",9.230891175
"5207",8.398852209
"5208",6.894810774
"5209",10.30913592
"5210",7.980665577
"5211",9.448286672
"5212",11.27511099
"5213",9.904292331
"5214",6.520457358
"5215",10.73398411
"5216",13.90985927
"5217",11.25824182
"5218",10.44418897
"5219",8.511099492
"5220",8.427260415
"5221",8.445514533
"5222",11.56236615
"5223",10.2715044
"5224",12.56516451
"5225",8.034543544
"5226",13.21944535
"5227",8.330794996
"5228",8.864278987
"5229",10.53893852
"5230",7.121824091
"5231",7.774744119
"5232",7.936438965
"5233",8.868696427
"5234",11.44677961
"5235",12.77670146
"5236",8.401470476
"5237",9.939773125
"5238",12.09474353
"5239",5.173026656
"5240",10.12700874
"5241",11.59965538
"5242",8.870824904
"5243",9.29680744
"5244",6.41993136
"5245",8.856438573
"5246",6.98327361
"5247",9.318702016
"5248",7.055139792
"5249",11.95734375
"5250",9.867807315
"5251",9.199433709
"5252",10.88329575
"5253",10.47379795
"5254",10.72521306
"5255",8.429420493
"5256",6.753558484
"5257",10.40475903
"5258",7.294035306
"5259",10.531186
"5260",8.508178433
"5261",10.94884805
"5262",11.87506115
"5263",9.351273441
"5264",7.258940321
"5265",10.11320527
"5266",9.682241201
"5267",6.846840895
"5268",9.276809008
"5269",8.342556649
"5270",11.11768493
"5271",7.31953494
"5272",10.56627429
"5273",10.81981257
"5274",7.942588716
"5275",13.0170511
"5276",8.374688206
"5277",9.957863428
"5278",7.434769677
"5279",11.65566747
"5280",9.763729917
"5281",12.42051897
"5282",10.12061747
"5283",9.232287117
"5284",5.82900631
"5285",5.528052946
"5286",7.57060164
"5287",5.514542579
"5288",9.406162897
"5289",7.295929745
"5290",9.752763557
"5291",8.618278712
"5292",11.29088599
"5293",9.313291494
"5294",9.146037427
"5295",7.798695796
"5296",11.68874027
"5297",5.766039894
"5298",13.05693407
"5299",5.002111795
"5300",13.5337744
"5301",8.445230565
"5302",10.30581307
"5303",7.970282681
"5304",7.754415148
"5305",8.338989909
"5306",9.144924857
"5307",10.68346582
"5308",8.44091502
"5309",11.74072125
"5310",8.840344585
"5311",8.35975587
"5312",7.465335578
"5313",8.607157368
"5314",9.633862616
"5315",13.79757232
"5316",7.985126803
"5317",10.83187422
"5318",11.30652864
"5319",9.734702393
"5320",9.728220048
"5321",10.92475018
"5322",7.409178199
"5323",12.68862476
"5324",7.427346187
"5325",8.931436424
"5326",11.21826221
"5327",11.53953923
"5328",11.15082844
"5329",7.904087688
"5330",10.80923614
"5331",8.873006965
"5332",6.627567704
"5333",10.84710947
"5334",7.750883552
"5335",7.326760001
"5336",11.00816087
"5337",11.57802728
"5338",8.54285012
"5339",5.625846787
"5340",9.351640069
"5341",9.123125232
"5342",7.69540601
"5343",8.06045758
"5344",11.92518291
"5345",13.43552511
"5346",11.9972338
"5347",8.705296544
"5348",9.211989289
"5349",11.09759872
"5350",9.347821375
"5351",8.861326083
"5352",10.75390859
"5353",10.68268853
"5354",7.125195857
"5355",7.467750546
"5356",8.543737642
"5357",11.25691526
"5358",11.20959796
"5359",8.079943572
"5360",8.900931404
"5361",12.74633281
"5362",7.873812851
"5363",9.985674615
"5364",13.64905481
"5365",9.99573596
"5366",9.190588224
"5367",5.321685955
"5368",10.26330272
"5369",9.852627207
"5370",9.714586594
"5371",7.533689922
"5372",9.292575529
"5373",10.1085923
"5374",4.428240124
"5375",7.709543247
"5376",6.780499397
"5377",10.99377249
"5378",10.51270377
"5379",9.983122445
"5380",14.11354351
"5381",6.560942594
"5382",5.42417734
"5383",6.442513004
"5384",10.17955622
"5385",10.37170015
"5386",8.558630617
"5387",7.66808227
"5388",10.90876931
"5389",11.28402732
"5390",9.109720663
"5391",7.502551015
"5392",9.543477656
"5393",9.286468013
"5394",9.750626364
"5395",11.17512499
"5396",8.695106463
"5397",10.13530213
"5398",7.127270554
"5399",8.58357787
"5400",9.377475741
"5401",9.10096063
"5402",9.430560743
"5403",10.47629485
"5404",10.31771707
"5405",7.451653843
"5406",10.03833891
"5407",7.612942268
"5408",7.028509973
"5409",7.403642644
"5410",7.770704841
"5411",6.909058941
"5412",8.127101738
"5413",8.026707279
"5414",11.20548781
"5415",11.00730321
"5416",6.891031877
"5417",9.816811615
"5418",11.31160788
"5419",7.345212862
"5420",8.911582289
"5421",9.987615173
"5422",8.906220684
"5423",12.86489471
"5424",10.12982018
"5425",11.27564294
"5426",10.7386753
"5427",7.886077131
"5428",11.11195151
"5429",7.111160707
"5430",8.853916127
"5431",9.811802141
"5432",10.49146964
"5433",11.08163343
"5434",10.34851921
"5435",13.13457547
"5436",10.07467562
"5437",11.15638786
"5438",9.165582963
"5439",9.842195182
"5440",9.4591876
"5441",8.999389568
"5442",9.617958349
"5443",8.997739258
"5444",12.09892829
"5445",8.27208092
"5446",9.075575506
"5447",11.64440225
"5448",10.47559612
"5449",8.154609057
"5450",11.53231662
"5451",10.65045501
"5452",8.191044949
"5453",10.10057528
"5454",9.639861988
"5455",9.494143784
"5456",9.130389054
"5457",10.88697712
"5458",10.56595527
"5459",8.356574097
"5460",10.81164674
"5461",9.14093656
"5462",9.797628927
"5463",12.16721605
"5464",10.63363783
"5465",5.896497312
"5466",10.54736696
"5467",5.592262815
"5468",8.48120065
"5469",9.830178893
"5470",10.87693384
"5471",9.63944326
"5472",11.16766374
"5473",8.060855689
"5474",10.94069114
"5475",8.110080469
"5476",9.240036785
"5477",8.147267135
"5478",6.865629964
"5479",7.058566306
"5480",7.077453539
"5481",9.272206669
"5482",10.17896903
"5483",8.077282897
"5484",9.255945563
"5485",12.82215233
"5486",8.590362319
"5487",9.827319076
"5488",12.21075538
"5489",8.196814176
"5490",10.98860923
"5491",9.515117579
"5492",8.748454236
"5493",11.15295116
"5494",8.962149558
"5495",9.121524109
"5496",9.83766722
"5497",10.55268158
"5498",9.5317721
"5499",7.862325143
"5500",11.69058285
"5501",11.00366169
"5502",7.936714791
"5503",7.446086004
"5504",9.54796092
"5505",7.527482266
"5506",10.13792092
"5507",9.200371229
"5508",11.44046016
"5509",8.71137922
"5510",10.42997776
"5511",13.00139282
"5512",10.51219005
"5513",8.89971385
"5514",8.745376093
"5515",11.54035986
"5516",8.523382028
"5517",9.778792797
"5518",8.155348729
"5519",7.594834982
"5520",12.67041766
"5521",9.959328528
"5522",8.183249466
"5523",4.236584385
"5524",5.866011737
"5525",8.852387974
"5526",11.68714066
"5527",12.08118265
"5528",11.79568227
"5529",9.289535531
"5530",7.25826392
"5531",9.670308783
"5532",9.41369832
"5533",13.23697773
"5534",12.73857071
"5535",8.927360417
"5536",10.96658672
"5537",6.786211497
"5538",7.477878144
"5539",11.83799518
"5540",6.752182788
"5541",6.05138018
"5542",11.72251179
"5543",7.384582697
"5544",5.69302904
"5545",6.756446375
"5546",8.660035566
"5547",8.316841373
"5548",8.361597302
"5549",6.399529846
"5550",13.53028606
"5551",9.091040875
"5552",6.283434129
"5553",11.12098926
"5554",8.449499538
"5555",12.31542234
"5556",9.453960927
"5557",8.725620913
"5558",10.18018373
"5559",9.979998667
"5560",7.854626601
"5561",11.7311409
"5562",8.825784574
"5563",9.847768265
"5564",5.603217192
"5565",13.45534227
"5566",10.74318401
"5567",12.95316617
"5568",12.22177848
"5569",9.90964917
"5570",11.67381323
"5571",10.38962697
"5572",12.87117471
"5573",8.362016262
"5574",8.517258705
"5575",7.397430872
"5576",10.14248943
"5577",10.53982203
"5578",8.560462547
"5579",11.88138212
"5580",10.41908542
"5581",10.93556823
"5582",8.537509865
"5583",7.611514142
"5584",12.72517461
"5585",10.08605734
"5586",10.11621771
"5587",11.42706146
"5588",7.179137903
"5589",8.156292197
"5590",9.839773562
"5591",7.400067259
"5592",9.378713712
"5593",10.72440867
"5594",11.34366056
"5595",8.734424053
"5596",13.99621763
"5597",7.488799765
"5598",10.34950722
"5599",10.93878149
"5600",10.27894623
"5601",8.401016229
"5602",9.971838579
"5603",14.0093337
"5604",10.13122817
"5605",10.10305071
"5606",7.841961732
"5607",9.697163956
"5608",10.4238799
"5609",11.15627756
"5610",12.21627681
"5611",11.06021544
"5612",9.366339056
"5613",6.535385368
"5614",11.41947683
"5615",10.03040586
"5616",9.116137661
"5617",13.17057657
"5618",8.852029045
"5619",10.51994715
"5620",7.935425136
"5621",11.68364578
"5622",9.112317972
"5623",10.919172
"5624",6.041353689
"5625",9.03516363
"5626",6.094764399
"5627",4.665271514
"5628",10.77690242
"5629",11.40466946
"5630",9.435700193
"5631",8.317545935
"5632",8.08965427
"5633",11.03745643
"5634",8.163792444
"5635",14.36928986
"5636",9.900179458
"5637",10.67323272
"5638",6.809693751
"5639",8.396917424
"5640",11.53027567
"5641",8.529032227
"5642",7.71675088
"5643",6.27686131
"5644",9.572919761
"5645",6.374894707
"5646",9.668044687
"5647",5.035354845
"5648",10.67702759
"5649",8.85108791
"5650",9.253705735
"5651",11.57741048
"5652",11.54021805
"5653",11.56261496
"5654",6.530952639
"5655",11.1768993
"5656",6.909680476
"5657",5.943367005
"5658",12.926952
"5659",9.578845872
"5660",9.103522956
"5661",10.48049847
"5662",11.19017312
"5663",9.008769883
"5664",10.76608234
"5665",12.41619374
"5666",8.238791792
"5667",9.551797026
"5668",10.08548306
"5669",10.26983454
"5670",8.81555833
"5671",11.76474899
"5672",8.660096186
"5673",10.16314755
"5674",6.323343384
"5675",9.193620137
"5676",11.17249
"5677",8.153066173
"5678",9.30975931
"5679",11.2915201
"5680",9.809453972
"5681",10.56640561
"5682",10.4459457
"5683",6.955285287
"5684",9.302024024
"5685",8.12937741
"5686",8.342439144
"5687",11.55816747
"5688",9.615747632
"5689",10.97194886
"5690",7.208876543
"5691",8.817605497
"5692",13.76329002
"5693",10.26315036
"5694",7.782059918
"5695",10.52980423
"5696",13.9653459
"5697",12.66986637
"5698",6.713297672
"5699",7.383047662
"5700",4.907702454
"5701",7.07222038
"5702",8.711479464
"5703",11.38482768
"5704",8.921266673
"5705",6.463872685
"5706",11.73636744
"5707",8.120040321
"5708",13.00565242
"5709",9.467307359
"5710",7.939690983
"5711",10.17256759
"5712",6.075465474
"5713",7.095104756
"5714",11.27423288
"5715",9.080170808
"5716",14.24279781
"5717",7.744384713
"5718",7.717222818
"5719",8.466349585
"5720",9.654299186
"5721",8.696090361
"5722",8.74993947
"5723",8.320590576
"5724",4.25547039
"5725",11.33101452
"5726",11.45147357
"5727",10.062039
"5728",7.94733476
"5729",7.674423205
"5730",10.38759985
"5731",12.76246774
"5732",7.831537729
"5733",11.26726701
"5734",12.69649274
"5735",11.49695767
"5736",8.008108025
"5737",8.550929278
"5738",10.46022315
"5739",6.655448765
"5740",7.236904464
"5741",11.51957544
"5742",6.081553102
"5743",6.067999733
"5744",9.53204599
"5745",9.13626249
"5746",9.419415268
"5747",6.405337288
"5748",9.577912043
"5749",12.39320913
"5750",8.436310014
"5751",9.539663898
"5752",7.925609733
"5753",11.54608316
"5754",11.26461678
"5755",12.56538125
"5756",6.363705561
"5757",8.588649878
"5758",7.341159287
"5759",6.454945266
"5760",9.019386374
"5761",10.12527893
"5762",9.595020461
"5763",10.67923915
"5764",6.931002597
"5765",8.562941728
"5766",12.47189403
"5767",5.898469214
"5768",7.449952071
"5769",11.18663205
"5770",8.007925895
"5771",7.8969644
"5772",7.910073271
"5773",9.477699974
"5774",11.14609388
"5775",10.96950536
"5776",8.015368738
"5777",8.843916872
"5778",10.48926703
"5779",11.05965885
"5780",6.118801719
"5781",11.53585186
"5782",10.74526895
"5783",10.42418136
"5784",9.843556786
"5785",7.260800017
"5786",6.396065781
"5787",8.872439811
"5788",9.92942009
"5789",8.89439735
"5790",8.252758031
"5791",10.95034655
"5792",8.681061597
"5793",11.2428612
"5794",7.886039318
"5795",9.595014547
"5796",11.21600864
"5797",7.689775138
"5798",7.960936529
"5799",7.885023972
"5800",13.01210306
"5801",13.33825108
"5802",12.53671248
"5803",8.3337211
"5804",9.872236253
"5805",7.082080481
"5806",10.04160241
"5807",7.538845671
"5808",6.852751414
"5809",7.637371599
"5810",9.722058559
"5811",10.85971184
"5812",10.21774213
"5813",8.990037223
"5814",6.24350419
"5815",11.10656565
"5816",9.84700423
"5817",10.00986364
"5818",9.422158246
"5819",9.812522914
"5820",7.408893587
"5821",12.21836821
"5822",8.662148286
"5823",9.067720499
"5824",9.115314974
"5825",7.221740599
"5826",8.419318394
"5827",11.15184623
"5828",10.52368681
"5829",6.355667805
"5830",12.9064125
"5831",9.55145876
"5832",8.26623661
"5833",8.145452085
"5834",6.806022669
"5835",9.209844522
"5836",11.27646138
"5837",9.691864969
"5838",9.291531959
"5839",9.580084285
"5840",7.68068878
"5841",8.311655657
"5842",8.771763851
"5843",8.85497868
"5844",10.68642292
"5845",8.631734454
"5846",4.684667593
"5847",8.635741752
"5848",8.225992807
"5849",10.21921899
"5850",9.076923356
"5851",8.6277691
"5852",7.955473691
"5853",9.564111362
"5854",8.8098092
"5855",8.845445861
"5856",6.25445488
"5857",7.680090195
"5858",11.26983247
"5859",10.5837838
"5860",9.240939487
"5861",6.006155335
"5862",11.21785303
"5863",10.11269759
"5864",10.46593786
"5865",8.514954174
"5866",9.504850006
"5867",7.756454264
"5868",6.267450811
"5869",11.1631098
"5870",8.854628373
"5871",5.51216702
"5872",11.66423922
"5873",3.900589257
"5874",9.233833793
"5875",9.907422345
"5876",9.541792836
"5877",6.92387524
"5878",9.825663257
"5879",10.7382281
"5880",8.13084792
"5881",7.643372534
"5882",4.971057791
"5883",12.33694981
"5884",10.97882447
"5885",8.202097099
"5886",8.644949674
"5887",10.24751059
"5888",7.910904641
"5889",10.20825338
"5890",8.82906262
"5891",6.560047027
"5892",12.78124689
"5893",7.298038071
"5894",10.01464459
"5895",7.845637797
"5896",11.29741686
"5897",10.14966201
"5898",10.99331032
"5899",9.491999292
"5900",8.941090708
"5901",10.07569492
"5902",7.474810181
"5903",8.305254432
"5904",10.70914116
"5905",12.50649443
"5906",8.896868547
"5907",14.16297548
"5908",11.07355884
"5909",11.73580306
"5910",10.8399405
"5911",9.251295131
"5912",8.256721162
"5913",8.542230296
"5914",8.313638089
"5915",8.768795635
"5916",10.08513295
"5917",7.16037097
"5918",7.74566558
"5919",9.092507484
"5920",10.94984641
"5921",10.57000557
"5922",10.53055644
"5923",10.77643232
"5924",10.7061343
"5925",12.01625382
"5926",8.047448403
"5927",6.693683508
"5928",9.624809818
"5929",11.42106302
"5930",8.662057784
"5931",8.961365224
"5932",8.464054806
"5933",10.04267572
"5934",9.548849346
"5935",9.637711869
"5936",11.82181935
"5937",7.933455176
"5938",9.500041282
"5939",8.572801601
"5940",7.483272777
"5941",11.16670912
"5942",8.392986128
"5943",7.49265836
"5944",10.39724359
"5945",11.21231975
"5946",7.888465769
"5947",7.957455094
"5948",11.13819642
"5949",8.218054018
"5950",8.188703157
"5951",10.22693108
"5952",7.605297088
"5953",8.937251522
"5954",7.495238457
"5955",9.024134826
"5956",6.517547965
"5957",9.80503894
"5958",8.902276457
"5959",8.999469649
"5960",9.153651828
"5961",10.05438239
"5962",9.32287116
"5963",9.46421639
"5964",7.77609228
"5965",10.97390359
"5966",8.244347577
"5967",14.2483747
"5968",8.272838447
"5969",9.405353924
"5970",11.10383674
"5971",10.35674378
"5972",7.267888394
"5973",8.616567335
"5974",11.65272451
"5975",9.610143789
"5976",7.288492747
"5977",8.980423952
"5978",6.244054257
"5979",8.245075606
"5980",6.556359501
"5981",11.95151492
"5982",11.49049368
"5983",9.461961312
"5984",13.28835796
"5985",10.39647477
"5986",8.494003061
"5987",9.95074828
"5988",7.318593423
"5989",7.982776668
"5990",7.613440207
"5991",13.63229857
"5992",8.141033676
"5993",10.54099504
"5994",11.12125401
"5995",8.48692442
"5996",11.60397368
"5997",8.575916184
"5998",9.550504573
"5999",11.32130973
"6000",8.103751446
"6001",8.774969184
"6002",8.185361436
"6003",4.914193296
"6004",8.704794467
"6005",9.623739671
"6006",9.111045689
"6007",11.60839308
"6008",8.334195633
"6009",9.434337013
"6010",8.745303009
"6011",9.741133647
"6012",7.827630111
"6013",8.688602899
"6014",10.96315612
"6015",11.35699827
"6016",10.69006159
"6017",9.766617245
"6018",10.04767697
"6019",10.05695852
"6020",10.40885723
"6021",10.65253218
"6022",11.32692399
"6023",8.823838796
"6024",10.13607808
"6025",12.56456219
"6026",11.55754694
"6027",10.18899475
"6028",7.593484532
"6029",12.61988578
"6030",8.419500961
"6031",8.788227329
"6032",10.49978732
"6033",8.573214713
"6034",7.498760985
"6035",12.27065664
"6036",6.918030828
"6037",6.929488756
"6038",3.596687952
"6039",6.47181229
"6040",9.155312035
"6041",11.26902228
"6042",7.084006918
"6043",12.24370437
"6044",9.20124285
"6045",8.181565856
"6046",9.521818752
"6047",9.385973601
"6048",7.212211146
"6049",10.44806884
"6050",7.368315903
"6051",6.898084137
"6052",8.392580699
"6053",14.2522322
"6054",8.527439834
"6055",8.879793765
"6056",6.503653074
"6057",6.460410623
"6058",6.577204943
"6059",7.889687969
"6060",10.37893885
"6061",8.12081079
"6062",8.036024074
"6063",5.303821688
"6064",7.283630494
"6065",11.65459654
"6066",11.78867599
"6067",9.553778672
"6068",11.38224808
"6069",10.16066679
"6070",12.22468455
"6071",5.342477097
"6072",11.04302662
"6073",8.198802092
"6074",6.715863909
"6075",11.98174259
"6076",7.766233737
"6077",9.560101854
"6078",11.0661001
"6079",8.286910902
"6080",7.915946713
"6081",8.043827618
"6082",13.19156235
"6083",12.9244674
"6084",10.2787305
"6085",11.6402863
"6086",9.954812602
"6087",11.29704272
"6088",8.698135922
"6089",7.947882125
"6090",11.04122904
"6091",10.04292417
"6092",10.51337013
"6093",8.608763573
"6094",7.927096092
"6095",10.99502862
"6096",5.654108288
"6097",9.340661282
"6098",9.926459915
"6099",9.239606602
"6100",10.71039354
"6101",8.452963508
"6102",8.80224713
"6103",7.216507483
"6104",4.566768482
"6105",9.646706154
"6106",7.639782457
"6107",11.73505639
"6108",9.905177008
"6109",12.74616634
"6110",8.072346465
"6111",11.82961711
"6112",8.800088825
"6113",11.3217057
"6114",10.90599648
"6115",9.087940914
"6116",6.170656698
"6117",11.35890938
"6118",6.085585473
"6119",7.251738476
"6120",5.756118263
"6121",9.790727343
"6122",7.019413489
"6123",9.842536063
"6124",11.54725662
"6125",11.30579655
"6126",11.25702764
"6127",11.06324637
"6128",13.75260717
"6129",10.61475054
"6130",9.975008845
"6131",9.038917132
"6132",8.900903041
"6133",7.876191037
"6134",8.901402585
"6135",10.25566074
"6136",7.601269698
"6137",9.957953368
"6138",8.168267197
"6139",4.359852659
"6140",11.66278311
"6141",8.846780494
"6142",8.129998635
"6143",7.901362974
"6144",8.459682524
"6145",10.80275635
"6146",9.909592376
"6147",13.20123899
"6148",10.86791583
"6149",13.54919112
"6150",7.594114855
"6151",7.54884379
"6152",9.543557209
"6153",10.9056175
"6154",8.594170111
"6155",8.890202255
"6156",9.641023427
"6157",11.85626797
"6158",9.107125244
"6159",10.28297329
"6160",10.33124454
"6161",10.53570927
"6162",9.675780022
"6163",8.101710831
"6164",10.12546121
"6165",10.30456453
"6166",8.885349114
"6167",12.35598823
"6168",10.04625744
"6169",7.854532107
"6170",9.428690832
"6171",6.483349806
"6172",9.45046853
"6173",10.55370221
"6174",9.649722758
"6175",9.855401382
"6176",8.623544272
"6177",10.66887809
"6178",9.445283667
"6179",11.91174658
"6180",8.677377912
"6181",11.22771481
"6182",9.154440627
"6183",8.342095698
"6184",10.03509457
"6185",11.30607264
"6186",9.300852505
"6187",9.60716487
"6188",9.581610787
"6189",8.805277466
"6190",11.29075818
"6191",7.047210962
"6192",7.465516425
"6193",10.49008208
"6194",11.62945607
"6195",14.38828262
"6196",5.918257616
"6197",11.11432689
"6198",9.993988808
"6199",8.145739088
"6200",5.074486064
"6201",10.8972297
"6202",9.606254138
"6203",10.59435557
"6204",11.271084
"6205",9.421450035
"6206",14.8991678
"6207",9.305805127
"6208",9.963915917
"6209",10.17923883
"6210",5.849733002
"6211",7.073622238
"6212",10.98975226
"6213",8.431257167
"6214",10.8914972
"6215",13.20576352
"6216",12.29058139
"6217",8.048696506
"6218",9.126932535
"6219",6.535979103
"6220",7.490114902
"6221",9.963730701
"6222",11.45484865
"6223",8.108097326
"6224",11.8851116
"6225",6.48553756
"6226",10.59885298
"6227",11.09705688
"6228",12.01214751
"6229",8.294218118
"6230",11.47316276
"6231",9.777065609
"6232",9.224993505
"6233",9.329087375
"6234",9.973517873
"6235",9.868956175
"6236",8.751056489
"6237",9.722798069
"6238",7.972392485
"6239",5.887415463
"6240",8.776253179
"6241",7.605443425
"6242",9.421133904
"6243",10.61221473
"6244",12.99767787
"6245",8.993384617
"6246",9.695733293
"6247",10.99058159
"6248",12.69310905
"6249",4.421183257
"6250",10.05038777
"6251",11.06040081
"6252",10.96045422
"6253",9.167405335
"6254",11.11615434
"6255",12.25419509
"6256",6.634106472
"6257",7.804011717
"6258",5.407078572
"6259",8.556988469
"6260",8.167384243
"6261",4.701968506
"6262",13.6571102
"6263",10.11518231
"6264",11.42454202
"6265",8.057350016
"6266",5.647499831
"6267",11.64076025
"6268",13.65566846
"6269",11.21733666
"6270",7.999934505
"6271",12.46986529
"6272",9.987636618
"6273",7.734781519
"6274",9.536246271
"6275",9.798287287
"6276",8.274199329
"6277",11.54234152
"6278",10.60359503
"6279",9.470379445
"6280",9.789266962
"6281",12.2072531
"6282",10.45538752
"6283",10.6697594
"6284",9.610650356
"6285",13.26881947
"6286",9.43418755
"6287",9.578200496
"6288",9.638276726
"6289",10.31194496
"6290",8.636329983
"6291",9.724940259
"6292",10.59999189
"6293",8.446893864
"6294",12.47072424
"6295",6.530000665
"6296",8.584982605
"6297",8.70487272
"6298",8.998908799
"6299",7.219121676
"6300",10.21334139
"6301",8.274610449
"6302",10.24463758
"6303",12.65273385
"6304",9.340766931
"6305",11.1953425
"6306",8.936366318
"6307",10.30485777
"6308",8.871943718
"6309",9.173861236
"6310",8.009536095
"6311",7.44959379
"6312",7.031716182
"6313",8.680003774
"6314",6.785396257
"6315",8.910891114
"6316",5.939309745
"6317",10.74579423
"6318",8.35357273
"6319",7.698977628
"6320",8.102100526
"6321",8.98381082
"6322",15.40393004
"6323",10.14926618
"6324",10.25580754
"6325",10.140322
"6326",9.822119479
"6327",9.016122898
"6328",10.06545146
"6329",9.523134296
"6330",11.45346044
"6331",10.54243715
"6332",11.37239102
"6333",14.57140983
"6334",14.33318393
"6335",9.13702923
"6336",11.65881015
"6337",6.446652687
"6338",4.900446978
"6339",8.266853832
"6340",8.869122714
"6341",9.610387687
"6342",10.03631889
"6343",10.07861638
"6344",12.8301334
"6345",9.022190547
"6346",6.332540084
"6347",6.458880612
"6348",10.43799443
"6349",7.198399543
"6350",8.07439327
"6351",9.599070432
"6352",10.53261822
"6353",8.58356905
"6354",13.81422533
"6355",13.0475597
"6356",8.131754124
"6357",16.02997019
"6358",8.922390499
"6359",7.105676874
"6360",16.27705059
"6361",12.80328084
"6362",9.631674353
"6363",10.39646276
"6364",6.624025626
"6365",8.477179187
"6366",12.16790617
"6367",10.07456279
"6368",14.27713434
"6369",6.7518057
"6370",9.941127555
"6371",10.69588869
"6372",10.22740274
"6373",11.02623416
"6374",10.21381808
"6375",13.31664513
"6376",10.94596109
"6377",10.85249195
"6378",11.5508086
"6379",12.24536766
"6380",7.869873524
"6381",11.84156572
"6382",10.73061467
"6383",8.245792767
"6384",11.19810629
"6385",11.35040912
"6386",10.03353016
"6387",10.5257092
"6388",9.813239411
"6389",10.71199381
"6390",10.90828455
"6391",8.959165066
"6392",6.677576575
"6393",9.421705319
"6394",8.871362276
"6395",10.65781069
"6396",6.02334588
"6397",10.69064146
"6398",11.31231135
"6399",9.490260401
"6400",5.834812165
"6401",7.936963361
"6402",8.918775897
"6403",10.80578947
"6404",6.398826393
"6405",9.416326038
"6406",8.276246556
"6407",9.781972804
"6408",6.88736159
"6409",10.58417221
"6410",10.55415804
"6411",11.64969975
"6412",9.377441013
"6413",6.774532768
"6414",10.58066382
"6415",12.52355137
"6416",9.454491351
"6417",9.498410661
"6418",8.323455395
"6419",9.576672177
"6420",11.57118414
"6421",7.871370297
"6422",11.35595141
"6423",6.941298057
"6424",12.22702777
"6425",10.84152179
"6426",9.896675221
"6427",8.248690488
"6428",4.459675549
"6429",11.24371825
"6430",11.66173391
"6431",7.441435417
"6432",6.332876094
"6433",7.785519581
"6434",11.37272738
"6435",11.05956899
"6436",10.37224378
"6437",10.13273437
"6438",9.167094088
"6439",10.40875914
"6440",8.683430539
"6441",10.82311904
"6442",8.362005512
"6443",7.517810175
"6444",7.713104299
"6445",15.50631662
"6446",10.6974092
"6447",10.7410055
"6448",5.052828114
"6449",7.416318393
"6450",10.6091756
"6451",11.34466399
"6452",7.876706908
"6453",13.03790488
"6454",11.27749406
"6455",7.928910334
"6456",10.40636967
"6457",10.64531865
"6458",9.566865432
"6459",8.711531012
"6460",6.977045255
